PERSON,SOURCE,COUNTRY,DIVISION,HAUL_ID,DAY,MONTH,YEAR,LAT,LON,DEPTH_M
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080194,22,8,1997,61.30583,-6.108335,226.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080195,22,8,1997,61.211665,-6.416665,194.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080196,22,8,1997,61.125,-6.36667,217.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080197,22,8,1997,60.975,-6.388335,139
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080198,22,8,1997,60.948335,-6.24,191
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080200,22,8,1997,60.96333,-6.1525,224
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080201,22,8,1997,60.79417,-6.244165,179.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080202,22,8,1997,60.7025,-6.068335,440.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080203,22,8,1997,60.635,-6.288335,268.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080204,22,8,1997,60.691665,-6.41667,208
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080205,22,8,1997,60.65833,-6.551665,228
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080206,23,8,1997,60.70583,-6.881665,284.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080208,23,8,1997,60.8625,-6.98417,258
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080213,23,8,1997,61.050835,-6.9375,202
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080214,23,8,1997,61.035835,-7.021665,243
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080217,24,8,1997,61.28,-7.2125,190
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080220,24,8,1997,61.378335,-7.0825,137
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,97080221,24,8,1997,61.3175,-6.973335,136
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080001,14,8,1998,61.970005,-6.2625,114
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080002,14,8,1998,62.031665,-6.2,116.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080003,14,8,1998,62.108335,-6.13833,113.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080004,14,8,1998,62.179165,-6.2725,81
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080009,14,8,1998,61.7175,-6.540835,65
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080011,15,8,1998,61.80417,-6.241665,101
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080012,15,8,1998,61.969165,-5.923335,159
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080013,15,8,1998,61.994995,-5.740835,236.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080014,15,8,1998,61.985,-5.58083,272.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080016,15,8,1998,61.896665,-5.43333,183
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080017,15,8,1998,61.79667,-5.555,157
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080018,15,8,1998,61.716665,-5.413335,161.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080019,15,8,1998,61.601665,-5.39917,305
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080020,15,8,1998,61.55,-5.23333,290
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080021,15,8,1998,61.53,-5.771665,184
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080022,15,8,1998,61.536665,-5.905,175.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080023,15,8,1998,61.631665,-6.06,214
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080024,16,8,1998,61.54167,-6.18,207.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080025,16,8,1998,61.45583,-6.05833,177.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080026,16,8,1998,61.296665,-6.118335,235.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080027,16,8,1998,61.21,-6.416665,195
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080030,16,8,1998,60.9725,-6.15,225.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080031,16,8,1998,60.846665,-5.741665,416.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080032,16,8,1998,60.886665,-5.5825,420
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080033,16,8,1998,61.03,-5.38333,330
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080034,16,8,1998,61.234165,-5.56,212.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080035,17,8,1998,61.362505,-5.73833,207.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080036,17,8,1998,61.29167,-5.266665,219
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080037,17,8,1998,61.375,-5.191665,209.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080039,17,8,1998,61.5225,-4.904165,222.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080041,17,8,1998,61.725,-5.06667,232.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080042,17,8,1998,61.7725,-5.221665,206.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080043,17,8,1998,61.865,-4.9575,201
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080044,17,8,1998,61.808335,-4.774165,229.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080045,17,8,1998,61.859165,-4.616665,314.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080046,18,8,1998,61.954165,-4.448335,345.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080047,18,8,1998,62.02,-4.259165,342.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080048,18,8,1998,62.1225,-4.21,302
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080054,18,8,1998,62.283335,-4.4475,283.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080055,18,8,1998,62.214165,-4.460835,271
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080056,18,8,1998,62.204165,-4.745,249
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080057,18,8,1998,62.121665,-4.608335,265
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080058,19,8,1998,62.040835,-4.90583,182.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080059,19,8,1998,61.961665,-4.916665,189.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080061,19,8,1998,62.226665,-6.06833,99
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080062,19,8,1998,62.208335,-5.788335,182.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080063,20,8,1998,62.1925,-5.604165,217.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080064,20,8,1998,62.2,-5.435,159.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080065,20,8,1998,62.09,-5.580835,156
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080066,20,8,1998,62.05,-5.7425,171
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080067,20,8,1998,62.038335,-5.435,209
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080068,20,8,1998,62.115835,-5.271665,167.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080069,20,8,1998,62.20167,-5.08167,177.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080070,20,8,1998,62.361665,-4.585,327
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080073,20,8,1998,62.4325,-4.90583,368
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080074,20,8,1998,62.373335,-5.03,220.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080075,21,8,1998,62.28667,-5.31,153.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080076,21,8,1998,62.36083,-5.429165,186
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080077,21,8,1998,62.444165,-5.43583,188.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080078,21,8,1998,62.468335,-5.265,190
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080079,21,8,1998,62.51917,-5.24833,280
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080080,21,8,1998,62.513335,-5.561665,199.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080081,21,8,1998,62.428335,-5.721665,148.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080082,21,8,1998,62.27917,-5.806665,138
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080083,21,8,1998,62.38333,-5.908335,102.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080084,21,8,1998,62.380835,-6.039165,91
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080087,21,8,1998,62.5325,-5.926665,144
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080088,22,8,1998,62.594165,-5.903335,182
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080089,22,8,1998,62.625,-6.055,185
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080090,22,8,1998,62.688335,-5.734165,384.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080091,22,8,1998,62.755,-6.239165,356
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080092,22,8,1998,62.70167,-6.255,230
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080093,22,8,1998,62.70917,-6.4,184.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080094,22,8,1998,62.614165,-6.555,145.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080096,22,8,1998,62.48333,-6.57,91
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080099,22,8,1998,62.401665,-6.88333,99.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080103,23,8,1998,62.526665,-6.930835,109.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080104,23,8,1998,62.606665,-6.93,141
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080105,23,8,1998,62.619995,-7.055835,145.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080106,23,8,1998,62.742495,-6.75,189.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080107,23,8,1998,62.779995,-6.569165,368
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080108,23,8,1998,62.78,-6.9275,382.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080109,23,8,1998,62.714165,-7.099165,165
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080110,23,8,1998,62.7075,-7.246665,183
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080111,23,8,1998,62.758335,-7.235,396.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080112,24,8,1998,62.7,-7.391665,239.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080113,24,8,1998,62.6725,-7.555835,285
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080114,24,8,1998,62.608335,-7.58,165
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080115,24,8,1998,62.591665,-7.914165,320.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080116,24,8,1998,62.52417,-7.75667,171
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080117,24,8,1998,62.50833,-7.5675,116
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080118,24,8,1998,62.505835,-7.24,92
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080134,29,8,1998,61.5875,-7.575,185
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080135,29,8,1998,61.716665,-7.375,132
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080136,29,8,1998,61.787505,-7.35417,121
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080137,29,8,1998,61.866665,-7.29417,108
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080138,29,8,1998,61.8675,-7.375835,118.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080139,29,8,1998,61.929165,-7.571665,120.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080140,29,8,1998,62.005835,-7.6,102.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080142,29,8,1998,62.033335,-8.241665,129.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080143,30,8,1998,62.116665,-8.355835,135.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080144,30,8,1998,62.204165,-8.344165,132.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080145,30,8,1998,62.275,-8.616665,228.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080146,30,8,1998,62.375,-8.45833,209
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080153,30,8,1998,62.35833,-8.06667,116
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080154,30,8,1998,62.41667,-7.891665,130
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080155,31,8,1998,62.506665,-8.245835,407
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080156,31,8,1998,62.476665,-8.59083,441
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080157,31,8,1998,62.45,-8.883335,483.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080158,31,8,1998,62.358335,-9.05,507.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080161,31,8,1998,62.29167,-8.98333,453
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080162,31,8,1998,62.215,-9.098335,460.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080163,31,8,1998,62.216665,-8.68333,234.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080164,31,8,1998,62.04167,-8.63333,210.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98080165,31,8,1998,62.04167,-8.679165,239
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090001,1,9,1998,61.955,-8.988335,498.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090002,1,9,1998,61.97083,-8.64583,218.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090003,1,9,1998,61.816665,-8.541665,239.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090004,1,9,1998,61.766665,-8.475,240
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090005,1,9,1998,61.675,-8.25,180.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090006,1,9,1998,61.63333,-8.275,472
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090007,1,9,1998,61.57417,-8.053335,318
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090009,1,9,1998,61.458335,-7.88333,242
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090010,1,9,1998,61.625,-7.941665,338
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090011,1,9,1998,61.683335,-7.88333,320
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090012,2,9,1998,61.6975,-7.77917,337
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090013,2,9,1998,61.375,-6.48833,141.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090023,3,9,1998,60.70833,-6.05,449.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090026,3,9,1998,60.625,-6.3275,264.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090027,4,9,1998,60.67667,-6.406665,221
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090028,4,9,1998,60.6625,-6.558335,227
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090029,4,9,1998,60.70583,-6.871665,279
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090030,4,9,1998,60.8,-6.8,208
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090031,4,9,1998,60.858335,-6.916665,222
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090032,4,9,1998,61.033335,-7.01667,240.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090033,4,9,1998,61.025,-6.91667,182.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090035,4,9,1998,61.19167,-7.083335,192
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090037,4,9,1998,61.316665,-6.93333,128.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090038,4,9,1998,61.36667,-7.05,135.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090039,4,9,1998,61.46667,-7.408335,172
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090040,5,9,1998,61.456665,-7.55833,185.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090041,5,9,1998,61.53,-7.766665,173.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090042,5,9,1998,61.783335,-8.06667,163
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090043,5,9,1998,61.875,-8.17833,152
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090045,5,9,1998,61.95833,-8.17833,137.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090047,5,9,1998,61.9,-7.76667,133.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,98090048,5,9,1998,61.829165,-7.758335,154
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080064,13,8,1999,61.623335,-6.1,226.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080065,13,8,1999,61.533335,-6.2,221.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080066,13,8,1999,61.475,-6.083335,188.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080067,13,8,1999,61.533335,-5.9,167.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080069,13,8,1999,61.375,-5.775,208.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080070,13,8,1999,61.23333,-5.591665,213
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080072,13,8,1999,61.3,-5.3,212.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080073,13,8,1999,61.375,-5.25,207.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080077,14,8,1999,61.625,-4.81667,287.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080078,14,8,1999,61.73333,-5.075,229.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080079,14,8,1999,61.54167,-5.241665,286
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080080,14,8,1999,61.44167,-5.008335,228
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080081,14,8,1999,61.61667,-5.408335,299.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080082,14,8,1999,61.725,-5.341665,171.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080083,14,8,1999,61.8,-5.325,178
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080085,14,8,1999,61.9,-5.40833,187.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080086,15,8,1999,61.98333,-5.575,220
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080087,15,8,1999,61.991665,-5.74167,235.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080088,15,8,1999,61.966665,-5.925,164
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080091,15,8,1999,61.7,-6.533335,77.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080095,15,8,1999,62.033335,-6.2,115.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080100,16,8,1999,62.116665,-6.141665,109.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080101,16,8,1999,62.04167,-5.758335,177
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080102,16,8,1999,62.08583,-5.591665,149
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080103,16,8,1999,62.075,-5.425,172.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080104,16,8,1999,62.116665,-5.283335,167.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080105,16,8,1999,62.033335,-4.858335,183.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080106,16,8,1999,61.966665,-4.891665,183.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080107,16,8,1999,61.866665,-4.90833,206
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080108,16,8,1999,61.81667,-4.7625,221.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080109,16,8,1999,61.866665,-4.625,301
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080110,16,8,1999,61.95833,-4.45,340.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080111,16,8,1999,62.04167,-4.26667,325.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080112,16,8,1999,62.133335,-4.208335,301.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080117,17,8,1999,62.3,-4.08333,374
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080118,17,8,1999,62.358335,-4.225,366.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080119,17,8,1999,62.43333,-4.558335,402
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080120,17,8,1999,62.38333,-4.591665,341.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080121,17,8,1999,62.283335,-4.458335,290.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080122,17,8,1999,62.2,-4.458335,272
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080123,17,8,1999,62.125,-4.59167,262
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080124,17,8,1999,62.19167,-4.775,231.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080125,17,8,1999,62.23,-5.091665,186.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,99080126,18,8,1999,62.283335,-5.3,161
