person,source,country,division,haul_id,day,month,year,lat,lon,depth
Pamela J. Woods,IFGS,Iceland,27.5.a,439657,6,3,2016,63.16325,-23.872,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439658,6,3,2016,63.25508333333333,-23.70225,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,458051,4,3,2017,66.90266666666666,-21.83816666666666,176
Pamela J. Woods,IFGS,Iceland,27.5.a,458101,11,3,2017,66.53416666666666,-18.56783333333333,222
Pamela J. Woods,IFGS,Iceland,27.5.a,458108,12,3,2017,66.61658333333332,-19.62425,223
Pamela J. Woods,IFGS,Iceland,27.5.a,458121,14,3,2017,66.7675,-21.171416666666662,100
Pamela J. Woods,commercial,Iceland,27.5.a,465969,7,12,1997,62.85,-24.25,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439258,25,2,2016,63.469666666666654,-15.72233333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439259,25,2,2016,63.38433333333333,-16.201,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439262,25,2,2016,63.53858333333333,-16.92508333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439266,26,2,2016,63.25358333333333,-17.46366666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439270,26,2,2016,63.298916666666656,-19.821833333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439271,26,2,2016,63.25166666666666,-19.95066666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439273,26,2,2016,63.12875,-20.613,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439275,26,2,2016,63.11883333333333,-21.079916666666662,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439276,27,2,2016,63.15475,-21.16825,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439320,1,3,2016,64.88108333333334,-27.23216666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29887,13,3,1985,65.788,-26.7,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29886,13,3,1985,65.89,-26.73666666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29885,13,3,1985,65.96600000000001,-26.80716666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29884,13,3,1985,65.949,-26.50391666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29883,13,3,1985,65.85974999999999,-26.42841666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29772,12,3,1985,65.02658333333333,-27.12475,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29771,12,3,1985,65.21608333333333,-26.998333333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29770,12,3,1985,65.39208333333333,-27.00266666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439326,2,3,2016,64.59091666666666,-26.01541666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439332,2,3,2016,64.57558333333333,-24.56766666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439635,4,3,2016,64.11358333333332,-24.755083333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439637,4,3,2016,64.13775,-24.972749999999998,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439638,4,3,2016,64.23174999999999,-25.274833333333326,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439640,4,3,2016,64.33908333333333,-25.39733333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439641,5,3,2016,64.43683333333333,-26.25416666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439642,5,3,2016,64.393,-26.40766666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439643,5,3,2016,64.298,-26.918000000000003,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439644,5,3,2016,64.03916666666666,-26.71175,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439645,5,3,2016,63.881,-26.4215,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439648,5,3,2016,63.95391666666666,-25.24933333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439649,5,3,2016,63.72391666666665,-24.895,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439650,6,3,2016,63.41516666666666,-24.65858333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439651,6,3,2016,63.35683333333333,-24.685000000000002,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452364,11,10,2016,63.54258333333333,-25.981083333333327,362
Pamela J. Woods,IAGS,Iceland,27.5.a,452365,11,10,2016,63.68766666666666,-26.203249999999997,500
Pamela J. Woods,IAGS,Iceland,27.5.a,452366,11,10,2016,63.75616666666666,-26.47316666666666,570
Pamela J. Woods,IAGS,Iceland,27.5.a,452367,11,10,2016,64.26358333333333,-26.890333333333327,354
Pamela J. Woods,IAGS,Iceland,27.5.a,452368,11,10,2016,64.47325,-27.37166666666666,694
Pamela J. Woods,IAGS,Iceland,27.5.a,452369,11,10,2016,64.59075,-27.35966666666666,623
Pamela J. Woods,IAGS,Iceland,27.5.a,452370,11,10,2016,64.881,-27.21208333333333,369
Pamela J. Woods,IAGS,Iceland,27.5.a,452371,11,10,2016,65.024,-27.12283333333333,293
Pamela J. Woods,IAGS,Iceland,27.5.a,452372,11,10,2016,64.87366666666667,-27.46141666666666,554
Pamela J. Woods,IAGS,Iceland,27.5.a,452373,12,10,2016,64.86083333333333,-27.66425,713
Pamela J. Woods,IAGS,Iceland,27.5.a,452374,12,10,2016,64.80850000000001,-28.05775,1084
Pamela J. Woods,IAGS,Iceland,27.5.a,452378,12,10,2016,64.5805,-28.052333333333326,997
Pamela J. Woods,IAGS,Iceland,27.5.a,452382,12,10,2016,64.86233333333332,-28.768333333333327,1063
Pamela J. Woods,IAGS,Iceland,27.5.a,452385,13,10,2016,65.30733333333333,-27.49066666666666,565
Pamela J. Woods,IAGS,Iceland,27.5.a,452386,13,10,2016,65.53791666666666,-27.306833333333326,480
Pamela J. Woods,IAGS,Iceland,27.5.a,452387,13,10,2016,65.77483333333333,-26.71616666666666,274
Pamela J. Woods,commercial,Iceland,27.5.a,30870,13,3,1985,63.375,-24.75,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452394,16,10,2016,65.48508333333334,-28.69966666666666,1190
Pamela J. Woods,IAGS,Iceland,27.5.a,452400,16,10,2016,65.70741666666666,-28.14291666666666,881
Pamela J. Woods,IAGS,Iceland,27.5.a,452401,16,10,2016,65.72433333333333,-27.944000000000003,770
Pamela J. Woods,IAGS,Iceland,27.5.a,452403,17,10,2016,65.65766666666666,-27.571749999999998,624
Pamela J. Woods,IAGS,Iceland,27.5.a,452404,17,10,2016,65.7185,-27.453000000000003,571
Pamela J. Woods,IAGS,Iceland,27.5.a,452408,17,10,2016,66.36608333333334,-25.571666666666662,333
Pamela J. Woods,IAGS,Iceland,27.5.a,452409,17,10,2016,66.50208333333333,-26.436333333333327,572
Pamela J. Woods,IAGS,Iceland,27.5.a,452413,18,10,2016,66.6155,-24.8995,263
Pamela J. Woods,IAGS,Iceland,27.5.a,452467,19,10,2016,64.82858333333333,-11.67616666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452485,21,10,2016,64.15841666666667,-12.86775,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452486,21,10,2016,64.02333333333333,-13.2985,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452487,21,10,2016,63.926416666666654,-13.7055,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452488,22,10,2016,63.71658333333333,-14.693249999999999,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452490,22,10,2016,63.56683333333333,-15.24133333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452491,22,10,2016,63.418000000000006,-16.24433333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452496,23,10,2016,63.24891666666665,-20.970833333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452497,23,10,2016,63.344666666666654,-21.16725,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452498,23,10,2016,63.41975,-21.45775,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,452353,9,10,2016,64.39200000000001,-27.808249999999997,903
Pamela J. Woods,IAGS,Iceland,27.5.a,452355,9,10,2016,64.45416666666667,-27.504833333333327,811
Pamela J. Woods,IAGS,Iceland,27.5.a,452363,10,10,2016,63.435416666666654,-25.59683333333333,312
Pamela J. Woods,IFGS,Iceland,27.5.a,439730,6,3,2016,66.6725,-24.2875,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439733,6,3,2016,66.61883333333333,-24.898,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439734,6,3,2016,66.57691666666666,-25.15375,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439740,7,3,2016,66.34616666666666,-25.26616666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439753,8,3,2016,65.77408333333332,-25.726583333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439755,8,3,2016,65.815,-25.8,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,439756,8,3,2016,65.82000000000001,-26.0725,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29992,16,3,1985,63.95833333333333,-14.016666666666659,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29989,16,3,1985,64.01666666666667,-13.325000000000001,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29988,16,3,1985,64.05833333333332,-13.125,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,29987,16,3,1985,64.4,-13.200000000000001,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490829,6,3,2019,66.91725,-23.082833333333326,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490846,7,3,2019,66.92908333333332,-23.4675,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490851,8,3,2019,66.79291666666666,-24.280833333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490852,8,3,2019,66.84,-24.32291666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490860,8,3,2019,66.47691666666667,-25.29633333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490861,8,3,2019,66.372,-25.56641666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490862,9,3,2019,66.27508333333333,-25.78191666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490863,9,3,2019,66.28866666666666,-25.83941666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490864,9,3,2019,66.19333333333333,-25.884916666666662,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490865,9,3,2019,66.16475,-26.16008333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490866,9,3,2019,66.11508333333333,-26.082333333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490867,9,3,2019,66.03633333333333,-26.223583333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486242,5,10,2018,64.158,-27.162083333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486243,5,10,2018,63.926666666666655,-26.954083333333326,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486246,6,10,2018,63.42975,-25.59233333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486247,6,10,2018,63.54475,-25.981,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486248,6,10,2018,63.47183333333333,-26.27875,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486249,6,10,2018,63.684749999999994,-26.19875,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486250,7,10,2018,63.75783333333333,-26.47241666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486251,7,10,2018,64.26700000000001,-26.88108333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486252,7,10,2018,64.48,-27.369583333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486253,7,10,2018,64.59066666666666,-27.359833333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486254,7,10,2018,64.39274999999999,-27.797500000000003,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486258,8,10,2018,64.85433333333333,-28.75991666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486259,8,10,2018,64.78491666666666,-28.06291666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486264,8,10,2018,64.87041666666666,-27.66758333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486265,8,10,2018,64.873,-27.46133333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486266,8,10,2018,64.88616666666667,-27.22116666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490868,9,3,2019,65.99091666666666,-26.20366666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490869,9,3,2019,66.01991666666666,-26.096333333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490872,9,3,2019,65.9775,-26.038166666666662,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490873,9,3,2019,65.821,-26.07675,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490874,10,3,2019,65.77308333333333,-25.729416666666662,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490876,10,3,2019,65.93166666666666,-25.85,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490878,10,3,2019,66.04916666666666,-25.746833333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486267,9,10,2018,65.02633333333333,-27.122500000000002,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486268,9,10,2018,65.301,-27.48391666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486275,10,10,2018,65.42,-27.99325,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486277,10,10,2018,65.65341666666666,-27.58616666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486278,10,10,2018,65.54175,-27.30475,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486279,10,10,2018,65.77633333333333,-26.71316666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486280,10,10,2018,65.86033333333333,-27.0255,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486281,10,10,2018,65.89741666666666,-27.22858333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,486283,11,10,2018,66.37166666666666,-25.56416666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500242,27,9,2019,63.715166666666654,-14.69241666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500244,27,9,2019,63.57016666666666,-15.249749999999999,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500245,27,9,2019,63.41683333333333,-16.26416666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500246,28,9,2019,63.7665,-16.382749999999998,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500249,28,9,2019,63.25791666666665,-17.447583333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500253,28,9,2019,63.29208333333333,-20.13591666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500254,28,9,2019,63.24916666666665,-20.97916666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500255,28,9,2019,63.34866666666665,-21.16891666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500256,28,9,2019,63.417249999999996,-21.46041666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500259,29,9,2019,63.484416666666654,-22.212500000000002,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500260,29,9,2019,63.08258333333333,-22.23941666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500261,29,9,2019,63.37033333333333,-23.134500000000003,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500262,29,9,2019,63.242166666666655,-24.03316666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500263,29,9,2019,63.02516666666666,-24.414083333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500264,29,9,2019,63.152249999999995,-24.898,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500265,30,9,2019,63.39558333333333,-25.7665,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500266,30,9,2019,63.88383333333333,-26.41116666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500267,30,9,2019,64.02416666666666,-26.72025,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500268,30,9,2019,63.843500000000006,-25.68308333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500269,30,9,2019,64.01433333333333,-25.52233333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500270,30,9,2019,63.95158333333333,-25.2515,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500271,30,9,2019,63.856249999999996,-24.28516666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500272,30,9,2019,63.93591666666666,-24.2145,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500273,30,9,2019,63.816416666666655,-23.66666666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500276,1,10,2019,64.20474999999999,-23.679833333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500277,1,10,2019,64.23225,-24.56616666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500278,1,10,2019,64.11716666666666,-24.71216666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500279,1,10,2019,64.22183333333334,-25.256916666666662,NA
Pamela J. Woods,commercial,Iceland,27.5.a,499199,28,7,2019,66.09691666666666,-26.29066666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500280,1,10,2019,64.43925,-26.2395,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500281,1,10,2019,64.68558333333333,-25.873333333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500282,1,10,2019,64.92983333333333,-25.59791666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500283,2,10,2019,64.78824999999999,-26.466749999999998,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500284,2,10,2019,64.964,-26.706,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500285,2,10,2019,65.15058333333333,-26.47825,265
Pamela J. Woods,IAGS,Iceland,27.5.a,500286,2,10,2019,65.23241666666667,-25.948333333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500288,2,10,2019,65.4075,-26.430249999999997,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500289,2,10,2019,65.39458333333333,-26.99483333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500290,2,10,2019,65.68050000000001,-26.5715,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500291,2,10,2019,65.81891666666667,-26.064583333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500292,2,10,2019,65.82724999999999,-25.799583333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500293,3,10,2019,66.03983333333333,-26.221500000000002,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500294,3,10,2019,66.19616666666666,-25.87741666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500295,3,10,2019,66.27616666666667,-25.1325,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500296,3,10,2019,65.72966666666666,-25.368083333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490951,9,3,2019,64.27666666666666,-11.09391666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490952,9,3,2019,64.13691666666666,-10.589,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490955,10,3,2019,63.461000000000006,-11.695916666666658,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490961,10,3,2019,63.23775,-11.618916666666658,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490962,10,3,2019,63.222666666666655,-12.29383333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490963,11,3,2019,63.803083333333326,-12.192083333333331,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490964,11,3,2019,63.88633333333333,-11.860416666666659,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490965,11,3,2019,63.95158333333333,-11.570083333333331,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490966,11,3,2019,63.9515,-11.304166666666658,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490967,11,3,2019,64.02958333333333,-11.325249999999999,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490968,11,3,2019,64.17058333333333,-11.45333333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490969,11,3,2019,64.28416666666666,-11.216166666666659,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490970,11,3,2019,64.34016666666666,-11.42033333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490971,11,3,2019,64.28224999999999,-11.665416666666658,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490972,11,3,2019,64.16675,-11.79558333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490550,1,3,2019,64.57716666666666,-24.58108333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490551,1,3,2019,64.50333333333333,-24.44566666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490553,1,3,2019,64.75450000000001,-25.527333333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490556,1,3,2019,64.57491666666667,-26.006166666666662,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490557,1,3,2019,64.76441666666666,-26.477,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490562,2,3,2019,64.96416666666666,-26.71491666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490563,2,3,2019,64.89166666666667,-27.229583333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490564,2,3,2019,65.02775,-27.12058333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490633,28,2,2019,63.7115,-14.69458333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490634,28,2,2019,63.66416666666665,-15.19783333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490635,28,2,2019,63.566666666666656,-15.204749999999999,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490636,28,2,2019,63.59516666666666,-15.461,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490637,28,2,2019,63.465416666666655,-15.742500000000001,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490638,28,2,2019,63.384249999999994,-16.184,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490644,1,3,2019,63.2715,-17.27741666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,487703,11,11,2018,63.06375,-25.025833333333328,482
Pamela J. Woods,IAGS,Iceland,27.5.a,487704,11,11,2018,63.023416666666655,-24.3705,413
Pamela J. Woods,IAGS,Iceland,27.5.a,487705,11,11,2018,63.13325,-24.2725,278
Pamela J. Woods,IAGS,Iceland,27.5.a,487706,11,11,2018,63.350916666666656,-24.28475,188
Pamela J. Woods,IAGS,Iceland,27.5.a,500236,26,9,2019,64.16241666666666,-12.863249999999999,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,500238,27,9,2019,63.9275,-13.699666666666658,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490645,1,3,2019,63.253916666666655,-17.464083333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490649,1,3,2019,63.30391666666665,-19.81483333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490650,1,3,2019,63.25158333333333,-19.943749999999998,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490651,1,3,2019,63.27383333333333,-20.456,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490652,1,3,2019,63.12983333333333,-20.60808333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490654,1,3,2019,63.12058333333333,-21.092833333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490655,2,3,2019,63.15408333333333,-21.14941666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490656,2,3,2019,63.244249999999994,-20.947000000000003,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490660,2,3,2019,63.25016666666666,-21.79783333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490662,2,3,2019,63.080749999999995,-22.254749999999998,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490663,2,3,2019,63.2235,-22.76783333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490664,2,3,2019,63.33541666666665,-22.70491666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490665,2,3,2019,63.36616666666666,-23.13441666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490666,2,3,2019,63.33233333333333,-23.34725,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490667,3,3,2019,63.25783333333333,-23.696749999999998,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490668,3,3,2019,63.15958333333333,-23.8825,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490669,3,3,2019,63.24391666666666,-24.021749999999997,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490671,3,3,2019,63.124500000000005,-24.287000000000003,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490672,3,3,2019,63.02983333333333,-24.39075,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490673,3,3,2019,63.152249999999995,-24.91983333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490674,3,3,2019,63.35683333333333,-24.68716666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490675,3,3,2019,63.41825,-24.664333333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490679,4,3,2019,63.942916666666655,-24.195583333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490680,4,3,2019,63.85866666666666,-24.271,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490681,4,3,2019,63.77458333333333,-24.40291666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490682,4,3,2019,63.72383333333333,-24.89691666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490683,4,3,2019,63.94266666666665,-25.25241666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,475200,18,3,2018,66.35041666666666,-19.77683333333333,192
Pamela J. Woods,IFGS,Iceland,27.5.a,490684,4,3,2019,64.22908333333334,-25.283,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490685,4,3,2019,64.37891666666667,-25.03041666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490686,4,3,2019,64.33924999999999,-25.39916666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490687,5,3,2019,64.43841666666667,-26.246833333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490688,5,3,2019,64.3935,-26.40541666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490689,5,3,2019,64.28891666666667,-26.912583333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490690,5,3,2019,64.04225,-26.71866666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490691,5,3,2019,63.88091666666666,-26.41366666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490692,5,3,2019,63.84541666666666,-25.69791666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490694,5,3,2019,64.14233333333333,-24.96841666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490695,5,3,2019,64.14558333333333,-24.82191666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490697,6,3,2019,64.26408333333333,-24.81516666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,490700,6,3,2019,64.18858333333333,-23.94216666666666,NA
Pamela J. Woods,commercial,Iceland,27.5.a,497189,13,5,2019,63.125,-20.19166666666666,NA
Pamela J. Woods,commercial,Iceland,27.5.a,497191,14,5,2019,63.08333333333333,-20.150000000000002,NA
