person,source,haul_id,age,length_cm,weight_g,gender,maturity_stage,maturity,spawning
Pamela J. Woods,IFGS,39135,11,43,NA,F,3,mature,yes
Pamela J. Woods,IFGS,39135,14,45,NA,F,2,mature,no
Pamela J. Woods,IFGS,39135,5,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,39134,13,46,NA,F,2,mature,no
Pamela J. Woods,IFGS,39134,12,44,NA,M,1,immature,no
Pamela J. Woods,IFGS,39133,13,44,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,15,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,13,45,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,19,52,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,16,48,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,15,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,12,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,39133,16,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,15,44,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,22,52,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,15,48,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,10,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,39133,10,42,NA,F,2,mature,no
Pamela J. Woods,IFGS,39133,15,43,NA,M,2,mature,no
Pamela J. Woods,IFGS,39133,NA,47,NA,M,2,mature,no
Pamela J. Woods,IFGS,39133,11,44,NA,M,2,mature,no
Pamela J. Woods,IFGS,39133,15,44,NA,M,2,mature,no
Pamela J. Woods,IFGS,39132,3,24,NA,M,1,immature,no
Pamela J. Woods,IFGS,39143,1,11,NA,NA,NA,NA,NA
Pamela J. Woods,IFGS,39143,1,12,NA,NA,NA,NA,NA
Pamela J. Woods,IFGS,39143,1,14,NA,NA,NA,NA,NA
Pamela J. Woods,IFGS,39142,17,48,NA,F,2,mature,no
Pamela J. Woods,IFGS,39142,19,49,NA,F,2,mature,no
Pamela J. Woods,IFGS,39142,NA,50,NA,M,2,mature,no
Pamela J. Woods,IFGS,40967,20,51,NA,F,2,mature,no
Pamela J. Woods,IFGS,40967,5,29,NA,M,1,immature,no
Pamela J. Woods,IFGS,40966,NA,55,NA,F,2,mature,no
Pamela J. Woods,IFGS,40966,20,52,NA,F,2,mature,no
Pamela J. Woods,IFGS,40965,19,51,NA,F,2,mature,no
Pamela J. Woods,IFGS,40965,6,37,NA,M,1,immature,no
Pamela J. Woods,IFGS,40965,22,55,NA,F,2,mature,no
Pamela J. Woods,IFGS,40964,20,50,NA,F,2,mature,no
Pamela J. Woods,IFGS,40964,16,50,NA,F,2,mature,no
Pamela J. Woods,IFGS,40962,26,55,NA,F,2,mature,no
Pamela J. Woods,IFGS,40962,NA,52,NA,F,2,mature,no
Pamela J. Woods,IFGS,41272,NA,39,NA,NA,NA,NA,NA
Pamela J. Woods,IFGS,40995,4,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,40995,4,30,NA,F,1,immature,no
Pamela J. Woods,IFGS,40994,10,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,40994,16,50,NA,F,2,mature,no
Pamela J. Woods,IFGS,40994,9,43,NA,M,1,immature,no
Pamela J. Woods,IFGS,40990,14,48,NA,F,1,immature,no
Pamela J. Woods,IFGS,40990,19,51,NA,F,4,mature,no
Pamela J. Woods,IFGS,41021,7,37,NA,M,1,immature,no
Pamela J. Woods,IFGS,41039,3,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,41038,4,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,41038,2,22,NA,M,1,immature,no
Pamela J. Woods,IFGS,41038,1,16,NA,F,1,immature,no
Pamela J. Woods,IFGS,41038,4,24,NA,M,1,immature,no
Pamela J. Woods,IFGS,39256,9,38,NA,M,4,mature,no
Pamela J. Woods,IFGS,39256,5,28,NA,M,1,immature,no
Pamela J. Woods,IFGS,39256,8,37,NA,M,4,mature,no
Pamela J. Woods,IFGS,39256,8,37,NA,M,3,mature,yes
Pamela J. Woods,IFGS,39256,14,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,39256,15,44,NA,M,3,mature,yes
Pamela J. Woods,IFGS,39256,9,37,NA,M,4,mature,no
Pamela J. Woods,IFGS,39256,18,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,39256,13,41,NA,M,1,immature,no
Pamela J. Woods,IFGS,39256,11,40,NA,M,4,mature,no
Pamela J. Woods,IFGS,39256,7,37,NA,F,2,mature,no
Pamela J. Woods,IFGS,39256,9,38,NA,M,2,mature,no
Pamela J. Woods,IFGS,39256,10,41,NA,F,2,mature,no
Pamela J. Woods,IFGS,39256,5,30,NA,F,1,immature,no
Pamela J. Woods,IFGS,39256,6,33,NA,F,1,immature,no
Pamela J. Woods,IFGS,39256,11,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,39256,12,43,NA,F,2,mature,no
Pamela J. Woods,IFGS,39256,16,45,NA,M,4,mature,no
Pamela J. Woods,IFGS,39256,11,40,NA,M,1,immature,no
Pamela J. Woods,IFGS,39256,15,43,NA,M,2,mature,no
Pamela J. Woods,IFGS,39256,17,47,NA,M,2,mature,no
Pamela J. Woods,IFGS,39256,10,41,NA,F,4,mature,no
Pamela J. Woods,IFGS,39256,13,42,NA,F,4,mature,no
Pamela J. Woods,IFGS,39256,15,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,39256,5,31,NA,M,1,immature,no
Pamela J. Woods,IFGS,39256,NA,43,NA,M,2,mature,no
Pamela J. Woods,IFGS,39256,13,41,NA,M,1,immature,no
Pamela J. Woods,IFGS,39256,7,38,NA,M,4,mature,no
Pamela J. Woods,IFGS,39256,12,41,NA,F,2,mature,no
Pamela J. Woods,IFGS,39256,7,36,NA,M,2,mature,no
Pamela J. Woods,IFGS,39256,13,41,NA,M,2,mature,no
Pamela J. Woods,IFGS,39256,10,36,NA,M,1,immature,no
Pamela J. Woods,IFGS,39256,7,34,NA,M,1,immature,no
Pamela J. Woods,IFGS,39255,14,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,39260,3,25,NA,F,1,immature,no
Pamela J. Woods,IFGS,39260,4,26,NA,F,1,immature,no
Pamela J. Woods,IFGS,39260,4,25,NA,F,1,immature,no
Pamela J. Woods,IFGS,39260,4,26,NA,M,1,immature,no
Pamela J. Woods,IFGS,39260,4,25,NA,M,1,immature,no
Pamela J. Woods,IFGS,39260,4,25,NA,M,1,immature,no
Pamela J. Woods,IFGS,39260,4,26,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,5,29,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,6,35,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,8,35,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,5,32,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,5,32,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,5,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,5,29,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,5,28,NA,F,1,immature,no
Pamela J. Woods,IFGS,39257,6,32,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,5,29,NA,F,1,immature,no
Pamela J. Woods,IFGS,39257,4,28,NA,F,1,immature,no
Pamela J. Woods,IFGS,39257,3,24,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,3,24,NA,F,1,immature,no
Pamela J. Woods,IFGS,39257,3,23,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,5,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,39257,5,30,NA,F,1,immature,no
Pamela J. Woods,IFGS,39257,2,20,NA,F,1,immature,no
Pamela J. Woods,IFGS,39257,5,31,NA,F,1,immature,no
Pamela J. Woods,IFGS,39257,10,42,NA,M,1,immature,no
Pamela J. Woods,IFGS,43592,3,23,NA,M,1,immature,no
Pamela J. Woods,IFGS,43592,2,20,NA,F,1,immature,no
Pamela J. Woods,IFGS,43592,3,25,NA,F,1,immature,no
Pamela J. Woods,IFGS,43592,2,21,NA,F,1,immature,no
Pamela J. Woods,IFGS,39268,16,41,NA,M,4,mature,no
Pamela J. Woods,IFGS,39268,NA,47,NA,M,4,mature,no
Pamela J. Woods,IFGS,39261,3,20,NA,M,1,immature,no
Pamela J. Woods,IFGS,39261,2,19,NA,M,1,immature,no
Pamela J. Woods,IFGS,39261,2,19,NA,M,1,immature,no
Pamela J. Woods,IFGS,39261,2,19,NA,M,1,immature,no
Pamela J. Woods,IFGS,39261,2,19,NA,F,1,immature,no
Pamela J. Woods,IFGS,39261,3,20,NA,M,1,immature,no
Pamela J. Woods,IFGS,39261,2,20,NA,M,1,immature,no
Pamela J. Woods,IFGS,39261,3,22,NA,M,1,immature,no
Pamela J. Woods,IFGS,39261,2,18,NA,F,1,immature,no
Pamela J. Woods,IFGS,39261,3,23,NA,F,1,immature,no
Pamela J. Woods,IFGS,39261,3,20,NA,F,1,immature,no
Pamela J. Woods,IFGS,39261,2,20,NA,F,1,immature,no
Pamela J. Woods,IFGS,39261,2,19,NA,M,1,immature,no
Pamela J. Woods,IFGS,39261,2,19,NA,M,1,immature,no
Pamela J. Woods,IFGS,43585,1,17,NA,M,1,immature,no
Pamela J. Woods,IFGS,43585,3,25,NA,M,1,immature,no
Pamela J. Woods,IFGS,43585,4,29,NA,F,1,immature,no
Pamela J. Woods,IFGS,43585,2,21,NA,F,1,immature,no
Pamela J. Woods,IFGS,43584,7,40,NA,M,3,mature,yes
Pamela J. Woods,IFGS,43584,7,36,NA,M,2,mature,no
Pamela J. Woods,IFGS,43584,12,38,NA,M,4,mature,no
Pamela J. Woods,IFGS,43584,5,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,40940,2,21,NA,F,1,immature,no
Pamela J. Woods,IFGS,40940,2,21,NA,M,1,immature,no
Pamela J. Woods,IFGS,40940,2,25,NA,M,1,immature,no
Pamela J. Woods,IFGS,40940,2,21,NA,M,1,immature,no
Pamela J. Woods,IFGS,40940,1,18,NA,F,1,immature,no
Pamela J. Woods,IFGS,40940,2,21,NA,F,1,immature,no
Pamela J. Woods,IFGS,40940,2,21,NA,M,1,immature,no
Pamela J. Woods,IFGS,40939,2,22,NA,F,1,immature,no
Pamela J. Woods,IFGS,43615,11,42,NA,F,2,mature,no
Pamela J. Woods,IFGS,43615,12,41,NA,F,2,mature,no
Pamela J. Woods,IFGS,43607,4,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,43603,3,24,NA,F,1,immature,no
Pamela J. Woods,IFGS,43603,6,34,NA,F,1,immature,no
Pamela J. Woods,IFGS,43603,6,32,NA,M,1,immature,no
Pamela J. Woods,IFGS,43603,4,27,NA,F,1,immature,no
Pamela J. Woods,IFGS,43603,8,38,NA,F,2,mature,no
Pamela J. Woods,IFGS,43603,6,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,43603,5,31,NA,M,1,immature,no
Pamela J. Woods,IFGS,43603,6,32,NA,M,1,immature,no
Pamela J. Woods,IFGS,43601,2,21,NA,M,1,immature,no
Pamela J. Woods,IFGS,43601,3,22,NA,F,1,immature,no
Pamela J. Woods,IFGS,43601,2,16,NA,M,1,immature,no
Pamela J. Woods,IFGS,43600,5,29,NA,M,1,immature,no
Pamela J. Woods,IFGS,43600,5,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,43600,5,31,NA,F,1,immature,no
Pamela J. Woods,IFGS,43600,3,26,NA,M,1,immature,no
Pamela J. Woods,IFGS,43599,4,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,43598,6,32,NA,F,1,immature,no
Pamela J. Woods,IFGS,43595,3,25,NA,M,1,immature,no
Pamela J. Woods,IFGS,43595,6,35,NA,F,1,immature,no
Pamela J. Woods,IFGS,43594,4,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,43594,2,19,NA,F,1,immature,no
Pamela J. Woods,IFGS,43593,3,26,NA,M,1,immature,no
Pamela J. Woods,IFGS,43626,2,19,NA,M,1,immature,no
Pamela J. Woods,IFGS,43624,3,24,NA,M,1,immature,no
Pamela J. Woods,IFGS,43620,18,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,43620,10,43,NA,M,2,mature,no
Pamela J. Woods,IFGS,43620,17,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,43620,NA,40,NA,M,1,immature,no
Pamela J. Woods,IFGS,43619,9,39,NA,M,2,mature,no
Pamela J. Woods,IFGS,43619,6,33,NA,M,1,immature,no
Pamela J. Woods,IFGS,43619,11,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,43619,12,43,NA,M,2,mature,no
Pamela J. Woods,IFGS,43619,14,42,NA,F,2,mature,no
Pamela J. Woods,IFGS,43619,11,41,NA,M,2,mature,no
Pamela J. Woods,IFGS,43619,11,38,NA,F,2,mature,no
Pamela J. Woods,IFGS,43619,8,38,NA,M,2,mature,no
Pamela J. Woods,IFGS,43619,8,35,NA,M,1,immature,no
Pamela J. Woods,IFGS,43619,NA,44,NA,F,2,mature,no
Pamela J. Woods,IFGS,43619,7,35,NA,M,1,immature,no
Pamela J. Woods,IFGS,43619,11,41,NA,F,2,mature,no
Pamela J. Woods,IFGS,43619,NA,51,NA,F,2,mature,no
Pamela J. Woods,IFGS,43619,15,42,NA,F,2,mature,no
Pamela J. Woods,IFGS,43618,2,19,NA,F,1,immature,no
Pamela J. Woods,IFGS,43618,4,23,NA,M,1,immature,no
Pamela J. Woods,IFGS,43616,9,37,NA,F,2,mature,no
Pamela J. Woods,IFGS,38901,3,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,38901,8,38,NA,F,1,immature,no
Pamela J. Woods,IFGS,38901,6,37,NA,F,1,immature,no
Pamela J. Woods,IFGS,38922,14,46,NA,M,2,mature,no
Pamela J. Woods,IFGS,38922,13,46,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,21,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,10,43,NA,M,2,mature,no
Pamela J. Woods,IFGS,38922,13,48,NA,M,2,mature,no
Pamela J. Woods,IFGS,38922,18,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,14,45,NA,M,2,mature,no
Pamela J. Woods,IFGS,38922,20,51,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,12,43,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,NA,53,NA,F,4,mature,no
Pamela J. Woods,IFGS,38922,NA,54,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,15,50,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,14,50,NA,M,2,mature,no
Pamela J. Woods,IFGS,38922,9,42,NA,F,1,immature,no
Pamela J. Woods,IFGS,38922,13,43,NA,M,1,immature,no
Pamela J. Woods,IFGS,38922,NA,53,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,27,51,NA,M,2,mature,no
Pamela J. Woods,IFGS,38922,18,52,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,NA,49,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,27,51,NA,M,2,mature,no
Pamela J. Woods,IFGS,38922,13,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,12,45,NA,M,2,mature,no
Pamela J. Woods,IFGS,38922,15,51,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,NA,52,NA,F,4,mature,no
Pamela J. Woods,IFGS,38922,16,50,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,22,51,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,13,44,NA,M,1,immature,no
Pamela J. Woods,IFGS,38922,21,51,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,19,50,NA,F,2,mature,no
Pamela J. Woods,IFGS,38922,13,47,NA,M,2,mature,no
Pamela J. Woods,IFGS,38921,11,44,NA,F,2,mature,no
Pamela J. Woods,IFGS,38921,15,44,NA,M,2,mature,no
Pamela J. Woods,IFGS,38921,14,43,NA,M,1,immature,no
Pamela J. Woods,IFGS,38921,11,44,NA,F,2,mature,no
Pamela J. Woods,IFGS,38921,15,44,NA,M,2,mature,no
Pamela J. Woods,IFGS,43651,8,40,NA,M,4,mature,no
Pamela J. Woods,IFGS,43651,8,36,NA,M,4,mature,no
Pamela J. Woods,IFGS,43651,13,42,NA,F,4,mature,no
Pamela J. Woods,IFGS,43651,6,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,43651,6,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,40961,NA,53,NA,F,2,mature,no
Pamela J. Woods,IFGS,40961,19,49,NA,F,2,mature,no
Pamela J. Woods,IFGS,40959,6,38,NA,M,1,immature,no
Pamela J. Woods,IFGS,40958,14,44,NA,NA,NA,NA,NA
Pamela J. Woods,IFGS,40957,6,36,NA,M,1,immature,no
Pamela J. Woods,IFGS,40955,17,40,NA,M,1,immature,no
Pamela J. Woods,IFGS,40954,4,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,40951,8,37,NA,M,1,immature,no
Pamela J. Woods,IFGS,40947,24,52,NA,F,2,mature,no
Pamela J. Woods,IFGS,40946,19,52,NA,F,2,mature,no
Pamela J. Woods,IFGS,40981,13,47,NA,NA,NA,NA,NA
Pamela J. Woods,IFGS,39450,3,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,39450,5,32,NA,M,2,mature,no
Pamela J. Woods,IFGS,39450,3,25,NA,F,1,immature,no
Pamela J. Woods,IFGS,39450,4,29,NA,M,1,immature,no
Pamela J. Woods,IFGS,39450,3,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,39450,5,32,NA,M,1,immature,no
Pamela J. Woods,IFGS,39450,3,26,NA,F,1,immature,no
Pamela J. Woods,IFGS,39450,3,25,NA,M,1,immature,no
Pamela J. Woods,IFGS,39450,4,34,NA,F,1,immature,no
Pamela J. Woods,IFGS,39448,6,34,NA,M,2,mature,no
Pamela J. Woods,IFGS,39448,7,33,NA,M,2,mature,no
Pamela J. Woods,IFGS,39448,3,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,39448,7,33,NA,M,1,immature,no
Pamela J. Woods,IFGS,39448,5,31,NA,M,1,immature,no
Pamela J. Woods,IFGS,39448,4,26,NA,M,1,immature,no
Pamela J. Woods,IFGS,39448,5,31,NA,M,1,immature,no
Pamela J. Woods,IFGS,39448,6,33,NA,M,2,mature,no
Pamela J. Woods,IFGS,39448,3,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,39448,3,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,39448,5,32,NA,M,1,immature,no
Pamela J. Woods,IFGS,39447,8,40,NA,F,1,immature,no
Pamela J. Woods,IFGS,39447,6,33,NA,M,1,immature,no
Pamela J. Woods,IFGS,39447,10,41,NA,F,4,mature,no
Pamela J. Woods,IFGS,39235,2,19,NA,F,NA,NA,NA
Pamela J. Woods,IFGS,39235,2,18,NA,M,NA,NA,NA
Pamela J. Woods,IFGS,39235,2,17,NA,M,NA,NA,NA
Pamela J. Woods,IFGS,39235,2,18,NA,F,1,immature,no
Pamela J. Woods,IFGS,39235,2,19,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,8,38,NA,F,2,mature,no
Pamela J. Woods,IFGS,31865,15,44,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,8,36,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,9,40,NA,M,2,mature,no
Pamela J. Woods,IFGS,31865,8,38,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,8,36,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,10,40,NA,F,2,mature,no
Pamela J. Woods,IFGS,31865,5,30,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,8,37,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,8,37,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,21,49,NA,F,2,mature,no
Pamela J. Woods,IFGS,31865,5,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,4,28,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,4,26,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,6,29,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,8,34,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,6,32,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,5,32,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,17,46,NA,M,2,mature,no
Pamela J. Woods,IFGS,31865,15,42,NA,F,2,mature,no
Pamela J. Woods,IFGS,31865,4,30,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,10,41,NA,F,2,mature,no
Pamela J. Woods,IFGS,31865,12,42,NA,F,2,mature,no
Pamela J. Woods,IFGS,31865,13,40,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,6,34,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,9,40,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,9,37,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,9,36,NA,NA,NA,NA,NA
Pamela J. Woods,IFGS,31865,7,34,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,8,35,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,12,47,NA,F,2,mature,no
Pamela J. Woods,IFGS,31865,14,44,NA,M,2,mature,no
Pamela J. Woods,IFGS,31865,8,35,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,13,39,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,11,40,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,8,36,NA,F,1,immature,no
Pamela J. Woods,IFGS,31865,6,31,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,9,40,NA,M,2,mature,no
Pamela J. Woods,IFGS,31865,8,38,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,8,34,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,8,38,NA,M,2,mature,no
Pamela J. Woods,IFGS,31865,8,36,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,6,33,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,7,32,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,11,41,NA,M,2,mature,no
Pamela J. Woods,IFGS,31865,16,43,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,6,34,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,4,29,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,7,34,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,7,34,NA,M,1,immature,no
Pamela J. Woods,IFGS,31865,NA,43,NA,F,2,mature,no
Pamela J. Woods,IFGS,31864,4,27,NA,F,1,immature,no
Pamela J. Woods,IFGS,31864,4,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,31864,5,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,31864,5,29,NA,F,1,immature,no
Pamela J. Woods,IFGS,31864,5,29,NA,M,1,immature,no
Pamela J. Woods,IFGS,31864,5,26,NA,M,1,immature,no
Pamela J. Woods,IFGS,31864,17,48,NA,F,NA,NA,NA
Pamela J. Woods,IFGS,31864,14,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,31864,12,41,NA,F,NA,NA,NA
Pamela J. Woods,IFGS,31864,11,41,NA,F,2,mature,no
Pamela J. Woods,IFGS,31864,12,41,NA,F,NA,NA,NA
Pamela J. Woods,IFGS,31864,11,40,NA,F,2,mature,no
Pamela J. Woods,IFGS,31864,15,45,NA,F,2,mature,no
Pamela J. Woods,IFGS,31864,4,25,NA,M,1,immature,no
Pamela J. Woods,IFGS,31864,4,29,NA,F,1,immature,no
Pamela J. Woods,IFGS,31864,5,25,NA,M,1,immature,no
Pamela J. Woods,IFGS,31864,10,40,NA,F,2,mature,no
Pamela J. Woods,IFGS,31864,NA,47,NA,M,2,mature,no
Pamela J. Woods,IFGS,31864,5,27,NA,M,1,immature,no
Pamela J. Woods,IFGS,32077,2,18,NA,M,1,immature,no
Pamela J. Woods,IFGS,32077,2,19,NA,M,1,immature,no
Pamela J. Woods,IFGS,32077,2,19,NA,M,1,immature,no
Pamela J. Woods,IFGS,32076,3,18,NA,M,1,immature,no
Pamela J. Woods,IFGS,32074,NA,43,NA,M,2,mature,no
Pamela J. Woods,IFGS,32074,NA,42,NA,M,4,mature,no
Pamela J. Woods,IFGS,32074,16,41,NA,M,4,mature,no
Pamela J. Woods,IFGS,32074,17,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,32073,12,43,NA,F,4,mature,no
Pamela J. Woods,IFGS,32070,10,39,NA,M,4,mature,no
Pamela J. Woods,IFGS,32070,10,39,NA,M,2,mature,no
Pamela J. Woods,IFGS,32070,13,41,NA,M,4,mature,no
Pamela J. Woods,IFGS,32070,14,43,NA,M,3,mature,yes
Pamela J. Woods,IFGS,32070,7,35,NA,M,1,immature,no
Pamela J. Woods,IFGS,32070,9,38,NA,M,4,mature,no
Pamela J. Woods,IFGS,32070,14,40,NA,M,2,mature,no
Pamela J. Woods,IFGS,32070,10,37,NA,M,2,mature,no
Pamela J. Woods,IFGS,32070,11,39,NA,M,4,mature,no
Pamela J. Woods,IFGS,32070,13,42,NA,F,4,mature,no
Pamela J. Woods,IFGS,32070,13,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,32070,18,48,NA,F,4,mature,no
Pamela J. Woods,IFGS,32070,14,46,NA,F,4,mature,no
Pamela J. Woods,IFGS,32070,10,42,NA,F,4,mature,no
Pamela J. Woods,IFGS,32070,12,43,NA,M,4,mature,no
Pamela J. Woods,IFGS,32070,8,38,NA,M,2,mature,no
Pamela J. Woods,IFGS,32070,16,44,NA,M,4,mature,no
Pamela J. Woods,IFGS,32070,13,42,NA,M,2,mature,no
Pamela J. Woods,IFGS,32070,9,38,NA,M,2,mature,no
Pamela J. Woods,IFGS,32070,13,44,NA,F,4,mature,no
Pamela J. Woods,IFGS,32070,15,44,NA,M,2,mature,no
Pamela J. Woods,IFGS,32070,14,43,NA,M,4,mature,no
Pamela J. Woods,IFGS,32070,18,45,NA,F,4,mature,no
Pamela J. Woods,IFGS,32070,14,41,NA,M,3,mature,yes
Pamela J. Woods,IFGS,32054,10,41,NA,F,4,mature,no
Pamela J. Woods,IFGS,32054,10,37,NA,F,4,mature,no
Pamela J. Woods,IFGS,32054,8,38,NA,F,4,mature,no
Pamela J. Woods,IFGS,32054,8,40,NA,F,4,mature,no
Pamela J. Woods,IFGS,32054,8,34,NA,M,1,immature,no
Pamela J. Woods,IFGS,32054,NA,43,NA,F,4,mature,no
Pamela J. Woods,IFGS,32054,6,38,NA,M,4,mature,no
Pamela J. Woods,IFGS,32054,7,36,NA,F,1,immature,no
Pamela J. Woods,IFGS,32054,8,37,NA,M,4,mature,no
Pamela J. Woods,IFGS,32054,6,37,NA,M,4,mature,no
Pamela J. Woods,IFGS,32054,11,40,NA,M,3,mature,yes
Pamela J. Woods,IFGS,32054,12,41,NA,M,4,mature,no
Pamela J. Woods,IFGS,32054,3,28,NA,F,1,immature,no
Pamela J. Woods,IFGS,32054,16,44,NA,F,4,mature,no
Pamela J. Woods,IFGS,32054,6,34,NA,M,1,immature,no
Pamela J. Woods,IFGS,32054,5,33,NA,M,1,immature,no
Pamela J. Woods,IFGS,32054,13,44,NA,F,4,mature,no
Pamela J. Woods,IFGS,32054,5,33,NA,M,1,immature,no
Pamela J. Woods,IFGS,32054,6,34,NA,F,1,immature,no
Pamela J. Woods,IFGS,32054,6,33,NA,F,1,immature,no
Pamela J. Woods,IFGS,32054,5,31,NA,M,1,immature,no
Pamela J. Woods,IFGS,32054,6,34,NA,M,1,immature,no
Pamela J. Woods,IFGS,32054,16,46,NA,F,4,mature,no
Pamela J. Woods,IFGS,32054,5,33,NA,F,1,immature,no
Pamela J. Woods,IFGS,32054,5,32,NA,M,1,immature,no
